record_id,age_max,age_min,baseline_consistency,binary_threshold,categorical_description,categorical_filter_threshold,challenges_v3,composite_weighted,configuration_status,constrained_weekly_allowance,contraindications,created,created_by,frequency,gender,id,intake_markers_raw,intake_metrics_raw,last_modified_by,last_modified_time,level_description,linked_evidence,minimum_frequency,nudges_v2,order,overview,patient_type_qualifiers,primary_markers,primary_metrics,proportional,proportional_frequency_hybrid,raw_impact,recommendation_type,secondary_markers,secondary_metrics,sleep_composite,t_shirt_sizes,tertiary_markers,title,weekend_variance,weekly_elimination,zone_based
rec7uKzibhvOoWo4b,150,0,,,Gender: male_female | Age: Any | Risk Level: Any,,"recoOGWjGkoDrIo6f, recfRzSNaVbKtHxaT, recmfV7ChC3FSGHsI, recFa1dNOJ6VWrdVK, recQSQq9a4gtSRnWs",,configured,,,2025-06-04T23:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",per week,male_female,REC0017.2,"recierVNozpgZdLZH, recAdUWMgWMZS3qKI, recf4HtvFUqMhyhdh, recC0mB1LyNGjDyld, recDBJLAkc5CAfBm3, recPiW3K4dhWi31Xh, recq0JX3QgFBo5mm4","recVHWlB26jWt9Ij9, reccxH7AESy9vvBPo, recELBnyZAf0mIQH6, recSy02sgRnjfOkHE, recLuAlDIETnvUUtO","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,"On at least 5 days per week, keep all eating within an 8-hour window (e.g., first meal at 10am, last meal by 6pm)","recSbMYYLInM0r3oQ, recLMoXQhF63THQM6, rec3MI6XxARP9QXwq",recgWb2RPnFakG08M,"recZRulBDG1KApKYd, recAQvxPsOcgbCPNj, rec0rUOU0GOmPoZjR, recJwhFeMGhE5LywZ, recuqmk4J10XDxqOr, recmWIHn7xUM4wx2c, reci2nNRE3wpSoa2C, rec6GvM0VwMRawccU, recSR9Ny4MwGDhiuo, rec0EMhhTNIyBtoHk, recun1RzaHy5DcdSL, recNeznME7wSbmQYU, recsaqgttsMMCWZ9v, rec6p6t5cUsYZVb5u, recLL2KCRDE1rrMuW, recZCwlji9KD3a2k1, recpbgwUDFZi3ObDK, recSHE4RNM18Ow96n, recRhorp3TTpracVz, recbDJHUiqMCVcrgH, rec43xmOiLyKoIwX8, recBulvrJxQFJiPho, recVR4tb0QrCjiGgc, recGKSGajBjDfnvu8, recu8JvfeZPZCAlKb",54,"Intermittent fasting with a daily eating window of 10 hours or less (14+ hours fasting) may support metabolic health, weight management, and circadian rhythms.",,"recf4HtvFUqMhyhdh, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, recPiW3K4dhWi31Xh, recC0mB1LyNGjDyld","recVHWlB26jWt9Ij9, reccxH7AESy9vvBPo",,,60,rech7cFeYXGie9bOl,"recw2hqgZfllcjFso, recDBJLAkc5CAfBm3","recSy02sgRnjfOkHE, recELBnyZAf0mIQH6, rec8o1wlo0olBMl8A, recXiq3Os05QJJki4",,recsORWYSS9P3wSZ7,,Time Restricted Eating,,,
recQ3pTTvENbpI2mh,150,0,,,Gender: male_female | Age: Any | Risk Level: Any,,"rec6H7n5xYk1mKqZu, rec7Bhzcoa3zGjcFg, recXcOjUZ7WdHwa3V, recBwgbJzPFZdBBKS, rechA6sCs7dh2ljDD",,configured,,,2025-06-04T23:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",per week,male_female,REC0017.3,"recierVNozpgZdLZH, recAdUWMgWMZS3qKI, recf4HtvFUqMhyhdh, recC0mB1LyNGjDyld, recDBJLAkc5CAfBm3, recPiW3K4dhWi31Xh, recq0JX3QgFBo5mm4","recVHWlB26jWt9Ij9, reccxH7AESy9vvBPo, recELBnyZAf0mIQH6, recSy02sgRnjfOkHE, recLuAlDIETnvUUtO","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,"Every day of the week, keep all eating within an 8-hour window (e.g., first meal at 10am, last meal by 6pm)","recSbMYYLInM0r3oQ, recLMoXQhF63THQM6, rec3MI6XxARP9QXwq",receqilunCEHdpH2U,"recZRulBDG1KApKYd, recAQvxPsOcgbCPNj, rec0rUOU0GOmPoZjR, recJwhFeMGhE5LywZ, recuqmk4J10XDxqOr, recmWIHn7xUM4wx2c, reci2nNRE3wpSoa2C, rec6GvM0VwMRawccU, recSR9Ny4MwGDhiuo, rec0EMhhTNIyBtoHk, recun1RzaHy5DcdSL, recNeznME7wSbmQYU, recsaqgttsMMCWZ9v, recHYkPMH5VmBwnOR, recmHDeiT8EbLIXu0, recs44lpeEdZo4jbL, recu2AZBpA9Mp464W, recfKETlpJbnWwQ5m, recEo0iHisdNlvEKD, rectnesGgc27cohVA, reclC0V2yLcFEmZqn, recVu2R0hmARnMoCR, rec78bgvTOaUSNFYK, rec4UT3G266Ujrs3X, recFe6CiyBPiUGpUr",55,"Intermittent fasting with a daily eating window of 10 hours or less (14+ hours fasting) may support metabolic health, weight management, and circadian rhythms.",,"recf4HtvFUqMhyhdh, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, recPiW3K4dhWi31Xh, recC0mB1LyNGjDyld","recVHWlB26jWt9Ij9, reccxH7AESy9vvBPo",,,60,rech7cFeYXGie9bOl,"recw2hqgZfllcjFso, recDBJLAkc5CAfBm3","recSy02sgRnjfOkHE, recELBnyZAf0mIQH6, rec8o1wlo0olBMl8A, recXiq3Os05QJJki4",,recsORWYSS9P3wSZ7,,Time Restricted Eating,,,
recYoFXNhHErfamJh,150,0,,,Gender: male_female | Age: Any | Risk Level: Any,,"recau2LzbjyyDbOdu, rec7JMUAd0o9Toh9T, recBtwWUukJC9wLVN, recsRsCQofK1zDmua, recWdN90Ic11QnWZ9",,configured,,,2025-06-04T23:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",per week,male_female,REC0018.1,"recf4HtvFUqMhyhdh, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, recwtXkPSEQgyddmt, receYj9nbAEGPBxFl, recPiW3K4dhWi31Xh","recELBnyZAf0mIQH6, recSy02sgRnjfOkHE, recXiq3Os05QJJki4, recxJqmq5ipZMLJsj, rec8o1wlo0olBMl8A","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Eat your first meal of the day within 2 hours of waking at least 3 times a week,"reccJPHtH90pdldDh, recaPLCGyMyWkgGWF, recSlYOSuk79wZOXJ",reclsKtd5yaU7VjYH,"rec5xwfLZGKIT5m1p, recxYgN3K4qIR2Upf, recADkuOPvReLlsmS, recZxSaVMWxcDI7Vw, reckyZ82jBW1Z4xTy, recux4cDtZk9Vq8QN, recZVF73stoTSLEud, recw1vCE1xPb3OnKB, recuJqlDdAFLtRYcl, recB6IMDm274iRksh, recTm5DtSHsHZJmLV, reccy8P7yKmKVip8f, recPSqo2GhqZJK55c, recphDgVkuFgHPUnN, recNpiYDPmx2j6Nal, recyMSkIq4PhAOg0W, recI2t0i2AOsB13kd, rec6eyLq38gPZc9gk, recLZtuJ2UqmoWnfe, recuktH8hLSO6eLPz, recI1HAzuFTSbWYMt, recyBAESXbFPe2dQc, recC6kYtZUASDYEr0, rec6L71HX6PJ3NvMr, rec9huLRzXkS3Gbnx",56,"Aligning the timing of your first meal with your natural circadian rhythm may improve metabolic health, energy levels, and blood sugar control. ",,"recf4HtvFUqMhyhdh, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, receYj9nbAEGPBxFl",,,,45,rech7cFeYXGie9bOl,"recwtXkPSEQgyddmt, recPiW3K4dhWi31Xh","recXiq3Os05QJJki4, rec8o1wlo0olBMl8A, recxJqmq5ipZMLJsj, recSy02sgRnjfOkHE, recELBnyZAf0mIQH6, recVHWlB26jWt9Ij9",,recI81s1wiUEzLscQ,,First Meal Timing,,,
recnRyEUhjUeoUchl,150,0,,,Gender: male_female | Age: Any | Risk Level: Any,,"rec1cvwSm1yh1cmQY, recutmO93ed9Pqyza, recxspc0SYm5dqHcx, rectQDaMNRGPjFjvr, recOf6Ylsa314RCHs",,configured,,,2025-06-04T23:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",per week,male_female,REC0018.2,"recf4HtvFUqMhyhdh, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, recwtXkPSEQgyddmt, receYj9nbAEGPBxFl, recPiW3K4dhWi31Xh","recELBnyZAf0mIQH6, recSy02sgRnjfOkHE, recXiq3Os05QJJki4, recxJqmq5ipZMLJsj, rec8o1wlo0olBMl8A","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Eat your first meal of the day within 2 hours after waking on at least 5 days per week,"reccJPHtH90pdldDh, recaPLCGyMyWkgGWF, recSlYOSuk79wZOXJ",recB7Fbmgc0DZBU0r,"rec5xwfLZGKIT5m1p, recxYgN3K4qIR2Upf, recADkuOPvReLlsmS, recZxSaVMWxcDI7Vw, reckyZ82jBW1Z4xTy, recux4cDtZk9Vq8QN, recZVF73stoTSLEud, recw1vCE1xPb3OnKB, recuJqlDdAFLtRYcl, recB6IMDm274iRksh, recTm5DtSHsHZJmLV, reccy8P7yKmKVip8f, recPSqo2GhqZJK55c, rec4AB83PsqF0sH34, rec8kztyF7Dr0MusQ, recz5RXQOK8wgGwez, rec0PRblrxCrHNXuq, rec8JMMcd0QiwKz6k, recm5OW0nJJaUwtOn, recUhOF1o8az9XQkB, recpKlbsY2fRN8Tha, recqIN0YNUBQWMJJ6, rec2cGEsudkE9aF4Z, recIkodSOjwzCuFkh, recyVTGM5d7P5pe60",57,"Aligning the timing of your first meal with your natural circadian rhythm may improve metabolic health, energy levels, and blood sugar control. ",,"recf4HtvFUqMhyhdh, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, receYj9nbAEGPBxFl",,,,45,rech7cFeYXGie9bOl,"recwtXkPSEQgyddmt, recPiW3K4dhWi31Xh","recXiq3Os05QJJki4, rec8o1wlo0olBMl8A, recxJqmq5ipZMLJsj, recSy02sgRnjfOkHE, recELBnyZAf0mIQH6, recVHWlB26jWt9Ij9",,recsORWYSS9P3wSZ7,,First Meal Timing,,,
recmdRVGzVZWVywBI,150,0,,,Gender: male_female | Age: Any | Risk Level: Any,,"recVui5HHbQ54hzpL, recQ5RpKpK49ae6iv, reco6bBGelXWZgl25, rec3z3QdVyl2DqIJ1, recjfKWpxzQPApu5U",,configured,,,2025-06-04T23:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",per week,male_female,REC0018.3,"recf4HtvFUqMhyhdh, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, recwtXkPSEQgyddmt, receYj9nbAEGPBxFl, recPiW3K4dhWi31Xh","recELBnyZAf0mIQH6, recSy02sgRnjfOkHE, recXiq3Os05QJJki4, recxJqmq5ipZMLJsj, rec8o1wlo0olBMl8A","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Eat your first meal of the day within 2 hours after waking every day of the week,"reccJPHtH90pdldDh, recaPLCGyMyWkgGWF, recSlYOSuk79wZOXJ",recNYvHTnutdT4Wmk,"rec5xwfLZGKIT5m1p, recxYgN3K4qIR2Upf, recADkuOPvReLlsmS, recZxSaVMWxcDI7Vw, reckyZ82jBW1Z4xTy, recux4cDtZk9Vq8QN, recZVF73stoTSLEud, recw1vCE1xPb3OnKB, recuJqlDdAFLtRYcl, recB6IMDm274iRksh, recTm5DtSHsHZJmLV, reccy8P7yKmKVip8f, recPSqo2GhqZJK55c, recplpEWY7hv9tmlS, recuyLztnCZ5VrzAn, receTOZNOuXyFuUN8, recPoVg4EO8doLZVp, recxAhq7KvOFQkvYj, rec9VhPe7iKVNGJSF, recQJgEZArXcKgvP6, receQ7oCb77URGhWt, recShTDeluuCx5Yk9, recwACvPNF6mddzvm, recCXQliHZxhKkQx2, recgGFGRQf1D2ZQoV",58,"Aligning the timing of your first meal with your natural circadian rhythm may improve metabolic health, energy levels, and blood sugar control. ",,"recf4HtvFUqMhyhdh, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, receYj9nbAEGPBxFl",,,,45,rech7cFeYXGie9bOl,"recwtXkPSEQgyddmt, recPiW3K4dhWi31Xh","recXiq3Os05QJJki4, rec8o1wlo0olBMl8A, recxJqmq5ipZMLJsj, recSy02sgRnjfOkHE, recELBnyZAf0mIQH6, recVHWlB26jWt9Ij9",,recsORWYSS9P3wSZ7,,First Meal Timing,,,
recis6ZIrpUjVVGQq,150,0,,,Gender: male_female | Age: Any | Risk Level: Any,,"rec8zCqBShxgpucTa, recAeNycAERM9kpE8, recATKF6aclXdsnwR, reczFitYv8O014po8, recyZrUwWo0fltLG1",,configured,,,2025-06-04T23:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",per week,male_female,REC0019.1,"receYj9nbAEGPBxFl, recDBJLAkc5CAfBm3, recf4HtvFUqMhyhdh, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, recwtXkPSEQgyddmt, recPiW3K4dhWi31Xh","recXiq3Os05QJJki4, recxJqmq5ipZMLJsj, recVHWlB26jWt9Ij9, reccxH7AESy9vvBPo, recELBnyZAf0mIQH6, recSy02sgRnjfOkHE, rec8o1wlo0olBMl8A","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Finish your final meal at least 2 hours before bedtime on at least 2 days per week,"recvIILjA2Bl1u16j, recwLUGPJyY8uSH8p, recV5XBV0K44OW4ig",recZWBMurnczhPE41,"recC6p4tDdMZKhnXs, recyh2KULh4TUCI7V, rec0xyfJ3jHKaCv8d, recSWrJc3tegVDeGp, recka3vq20BsOkQ4a, rec8eL8mpSifNA71W, recvHzufUVIufGBHe, reczCkdzEOhzYrLFQ, recqIHF4DZEJ1FYuO, recSz9B7oeoXwCRSo, recMim44yI110dRCa, recpOLxuklulAxeri, recOYeoxL5hDR65BJ, recesTSc5Lq0GVN1R, rec3AadZCvtXmlQOL, rec32gCIyCfoo4Bym, recoguQQxVDx9VEjw, rec0MXyjGfGQ8MaXX, recz9cXzxEWDDu6Ql, recB6CecUdQrlqCFA, recCuDUDX80pyzBYo, recbAKA2FnikeHks2, recvj5ZEKv2gzUnMI, recKlssKQgELUQ5tJ, recn4Bavy86de4nqs",59,"Eating your final meal well before bedtime supports digestion, sleep quality, and circadian health. Early final meal timing may improve blood sugar, fat metabolism, and reduce nighttime reflux or discomfort.",,"recf4HtvFUqMhyhdh, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, receYj9nbAEGPBxFl, recwtXkPSEQgyddmt, recPiW3K4dhWi31Xh","recxJqmq5ipZMLJsj, recqea20SA5Y5BaIw, recLuAlDIETnvUUtO",,,55,rech7cFeYXGie9bOl,"recDBJLAkc5CAfBm3, recw2hqgZfllcjFso","recVHWlB26jWt9Ij9, reccxH7AESy9vvBPo, rec8o1wlo0olBMl8A",,recI81s1wiUEzLscQ,,Final Meal Timing,,,
rec7j9tyH4EV9L9yd,150,0,,,Gender: male_female | Age: Any | Risk Level: Any,,"rec5kZvUgkzRSg84A, reckOmdygVjlg7Ejb, recuRNb86x5UU6pWj, rec3UlVkugYQwsb54, rech2qK2A4s0rFU2G",,configured,,,2025-06-04T23:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",per week,male_female,REC0019.2,"receYj9nbAEGPBxFl, recDBJLAkc5CAfBm3, recf4HtvFUqMhyhdh, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, recwtXkPSEQgyddmt, recPiW3K4dhWi31Xh","recXiq3Os05QJJki4, recxJqmq5ipZMLJsj, recVHWlB26jWt9Ij9, reccxH7AESy9vvBPo, recELBnyZAf0mIQH6, recSy02sgRnjfOkHE, rec8o1wlo0olBMl8A","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Finish your final meal at least 3 hours before bedtime on at least 5 days per week,"recvIILjA2Bl1u16j, recwLUGPJyY8uSH8p, recV5XBV0K44OW4ig",rec9I85lNAdesXqtS,"recC6p4tDdMZKhnXs, recyh2KULh4TUCI7V, rec0xyfJ3jHKaCv8d, recSWrJc3tegVDeGp, recka3vq20BsOkQ4a, rec8eL8mpSifNA71W, recvHzufUVIufGBHe, reczCkdzEOhzYrLFQ, recqIHF4DZEJ1FYuO, recSz9B7oeoXwCRSo, recMim44yI110dRCa, recpOLxuklulAxeri, recOYeoxL5hDR65BJ, rec31TvQJEqGBpc1j, recE3I4pgFENN6EOa, recgP7BYtliKEuwId, reccfKU1oUGokqypq, recJyo8nQBp2CAdX7, recvVNXrcvzKPHzoY, recPrq9dsjPZfkhLs, recSD0kc4OL3x4w2s, recHxmQgtgiQuXvvV, recAPZLgNeG5fXOS7, rechA4F0LIjIVDbHz, recMECF2c9InQp6ld",60,"Eating your final meal well before bedtime supports digestion, sleep quality, and circadian health. Early final meal timing may improve blood sugar, fat metabolism, and reduce nighttime reflux or discomfort.",,"recf4HtvFUqMhyhdh, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, receYj9nbAEGPBxFl, recwtXkPSEQgyddmt, recPiW3K4dhWi31Xh","recxJqmq5ipZMLJsj, recqea20SA5Y5BaIw, recLuAlDIETnvUUtO",,,55,rech7cFeYXGie9bOl,"recDBJLAkc5CAfBm3, recw2hqgZfllcjFso","recVHWlB26jWt9Ij9, reccxH7AESy9vvBPo, rec8o1wlo0olBMl8A",,recsORWYSS9P3wSZ7,,Final Meal Timing,,,
recaHXUIQkCQZUyup,150,0,,,Gender: male_female | Age: Any | Risk Level: Any,,"reco3FKzK73OqPD6t, rectnOKtKvEhCq6OB, rec3IuP34rchOdN5S, rec9GwkzngxDzuWAO, rec3flD5YAHqFIfnf",,configured,,,2025-06-04T23:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",per week,male_female,REC0019.3,"receYj9nbAEGPBxFl, recDBJLAkc5CAfBm3, recf4HtvFUqMhyhdh, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, recwtXkPSEQgyddmt, recPiW3K4dhWi31Xh","recXiq3Os05QJJki4, recxJqmq5ipZMLJsj, recVHWlB26jWt9Ij9, reccxH7AESy9vvBPo, recELBnyZAf0mIQH6, recSy02sgRnjfOkHE, rec8o1wlo0olBMl8A","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Finish your final meal at least 3 hours before bedtime every day of the week,"recvIILjA2Bl1u16j, recwLUGPJyY8uSH8p, recV5XBV0K44OW4ig",rec2rWC5a6TvkvodL,"recC6p4tDdMZKhnXs, recyh2KULh4TUCI7V, rec0xyfJ3jHKaCv8d, recSWrJc3tegVDeGp, recka3vq20BsOkQ4a, rec8eL8mpSifNA71W, recvHzufUVIufGBHe, reczCkdzEOhzYrLFQ, recqIHF4DZEJ1FYuO, recSz9B7oeoXwCRSo, recMim44yI110dRCa, recpOLxuklulAxeri, recOYeoxL5hDR65BJ, recCCRNjREUB8FfIk, rec1BC0iyCpnMWkQB, recv7AQCGaUu0Hl5Z, recQdboYMuKrhPgsx, recQOIcOkWcfayN7s, recIlB4dSVwrl3E1f, recsTECpU2yx8rlTn, recObm1z7TkC8QG7z, reclXQw9RhAtbYR0r, recE1x7Nc06SEOIJP, recsvjVmJTFhxD4et, recXofohO0ZOmtmfA",61,"Eating your final meal well before bedtime supports digestion, sleep quality, and circadian health. Early final meal timing may improve blood sugar, fat metabolism, and reduce nighttime reflux or discomfort.",,"recf4HtvFUqMhyhdh, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, receYj9nbAEGPBxFl, recwtXkPSEQgyddmt, recPiW3K4dhWi31Xh","recxJqmq5ipZMLJsj, recqea20SA5Y5BaIw, recLuAlDIETnvUUtO",,,55,rech7cFeYXGie9bOl,"recDBJLAkc5CAfBm3, recw2hqgZfllcjFso","recVHWlB26jWt9Ij9, reccxH7AESy9vvBPo, rec8o1wlo0olBMl8A",,recsORWYSS9P3wSZ7,,Final Meal Timing,,,
recFt7zPcfCjkM46a,150,0,,,Gender: male_female | Age: Any | Risk Level: Any,,"recSifEvT6LUFoMb9, recMamxWlz5YdbopT, rec2TjsDia1d0ZL1P, reczMLbeqoWk1jlwt, rec4xMJkqjgGXLOZN",,configured,,,2025-06-04T23:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",per_day,male_female,REC0020.1,"recPiW3K4dhWi31Xh, recwIwB9znK0kB3Xg, rec93yl8sjy6vTsht, rec6V13cha6oovOXX, recRgCjpkw99U68vD, recuJaoMbqZ3GOYdw, recyUWBp7cedeahQO, recwtXkPSEQgyddmt, recq0JX3QgFBo5mm4, recDBJLAkc5CAfBm3, recf4HtvFUqMhyhdh, recLJcUUTL1szyE8Z, recALCA8WP3CwReZz, recGspbHqQAWDMXpQ, recmyyZam7oYaGnDd, rec7lljffINZr7vSi, recVZYWGkdqlDhEL9","recELBnyZAf0mIQH6, recSy02sgRnjfOkHE, recLuAlDIETnvUUtO, recVHWlB26jWt9Ij9, reccxH7AESy9vvBPo","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Drink at least 6 cups (about 1.5 liters) of water per day on at least 2 days per week,"reciu7VbN4NRqCzkf, recg7RJzhF6WymPkz, recgAx10UJ8Wh3FnV, recOR8MxVdNG9casD",,"recmKlkjwGsDyEH3X, recVi3lIcZPvfB47h, recTiOiJSwHffKnYa, recUYDJf6dC3RIpAR, recT4vn5I6CTAka3i, recIaWxqWeSRb7gen, recCGyzZIrCvyFGTA, recEKaONkEIBj0OMK, recApRW7oQsOPpGC1, recN7260Zocq381Us, recEtozxFPninHoST, recsqaFwS770hq9hA, rec8RMdNuoFeZyh5e, recwtdR6Xpey08U14, rec0msyEhyIC2UUG5, rec5X128ZCHI4XlL3, recd4CRSg1G1KZYZE, rec9AoNG1Waebtn4v, recHJNIDmtPWDqnmI, recLn2VrHuoNzAZR4, rechuav5o5nTvFSEg, recjweeyq95JXGQjW, recDU6EWEo0M5UO0F, recczaobx8O6zwqfD, recXZ8Y86DGJtlrPt",62,"Adequate hydration supports energy, metabolism, brain function, and healthy skin. Drinking enough water daily can improve mood, cognition, and overall well-being.",,"recALCA8WP3CwReZz, recRgCjpkw99U68vD, recVZYWGkdqlDhEL9, rec7lljffINZr7vSi, recwtXkPSEQgyddmt, recuJaoMbqZ3GOYdw, recyUWBp7cedeahQO, recf4HtvFUqMhyhdh",recLuAlDIETnvUUtO,,recO7gCaWVA29CNoC,70,recqHQHN1HyB2bYIb,"recq0JX3QgFBo5mm4, rec6V13cha6oovOXX, rec93yl8sjy6vTsht, recPiW3K4dhWi31Xh","recVHWlB26jWt9Ij9, reccxH7AESy9vvBPo, recSy02sgRnjfOkHE, recELBnyZAf0mIQH6",,recI81s1wiUEzLscQ,,Daily Water Intake,,,
rechlGvvxCYsaTIET,150,0,,,Gender: male_female | Age: Any | Risk Level: Any,,"rec1vdlBPx5x7aXJJ, rec6biyfNb9A4294j, recLVqIN7MUOtYPz7, recCKKuorxDWPORJB, recG8P3B6AhuhsSoh",,configured,,,2025-06-04T23:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",per_day,male_female,REC0020.2,"recPiW3K4dhWi31Xh, recwIwB9znK0kB3Xg, rec93yl8sjy6vTsht, rec6V13cha6oovOXX, recRgCjpkw99U68vD, recuJaoMbqZ3GOYdw, recyUWBp7cedeahQO, recwtXkPSEQgyddmt, recq0JX3QgFBo5mm4, recDBJLAkc5CAfBm3, recf4HtvFUqMhyhdh, recLJcUUTL1szyE8Z, recALCA8WP3CwReZz, recGspbHqQAWDMXpQ, recmyyZam7oYaGnDd, rec7lljffINZr7vSi, recVZYWGkdqlDhEL9","recELBnyZAf0mIQH6, recSy02sgRnjfOkHE, recLuAlDIETnvUUtO, recVHWlB26jWt9Ij9, reccxH7AESy9vvBPo","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Drink at least 8 cups (about 2 liters) of water per day on at least 5 days per week,"reciu7VbN4NRqCzkf, recg7RJzhF6WymPkz, recgAx10UJ8Wh3FnV, recOR8MxVdNG9casD",,"recmKlkjwGsDyEH3X, recVi3lIcZPvfB47h, recTiOiJSwHffKnYa, recUYDJf6dC3RIpAR, recT4vn5I6CTAka3i, recIaWxqWeSRb7gen, recCGyzZIrCvyFGTA, recEKaONkEIBj0OMK, recApRW7oQsOPpGC1, recN7260Zocq381Us, recEtozxFPninHoST, recsqaFwS770hq9hA, rec8RMdNuoFeZyh5e, rec6LiN10cK7W6xgN, recRdHmUeM81NEOiN, reclY3hbPAOFl1zUw, recGBLGpd68O2PXeN, rec4lzPRSmLh3R2Mk, recNYNlIxIWWYivTJ, recHpfPl9aKttWbgL, recMcwrypuMlweWDW, reczSmQfwKNeTOgvC, recBBl0JQ1i1po9eN, recZpRbD1n39BFQfX, recV76BfQU0FgMVVr",63,"Adequate hydration supports energy, metabolism, brain function, and healthy skin. Drinking enough water daily can improve mood, cognition, and overall well-being.",,"recALCA8WP3CwReZz, recRgCjpkw99U68vD, recVZYWGkdqlDhEL9, rec7lljffINZr7vSi, recwtXkPSEQgyddmt, recuJaoMbqZ3GOYdw, recyUWBp7cedeahQO, recf4HtvFUqMhyhdh",recLuAlDIETnvUUtO,,recD8qYZqk7Lbov1J,70,recqHQHN1HyB2bYIb,"recq0JX3QgFBo5mm4, rec6V13cha6oovOXX, rec93yl8sjy6vTsht, recPiW3K4dhWi31Xh","recVHWlB26jWt9Ij9, reccxH7AESy9vvBPo, recSy02sgRnjfOkHE, recELBnyZAf0mIQH6",,recsORWYSS9P3wSZ7,,Daily Water Intake,,,
