record_id,created,created_by,help_text,last_modified_by,last_modified_time,parent_checkin,question_id,question_order,question_text,response_options_v2,response_types,tracked_metrics_from_parent
recV4kxnY6hJbsPr5,2025-09-04T17:55:11.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Choose the option that best describes your plans.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:16:42.000Z,reclU5HeQjiJhzBYp,Q177-END-03,3,How do you plan to continue with testosterone therapy going forward? (Select all that apply),recyKt1SKurl1gMGT,recvcuuqU3VJz0eC1,recBPu9PYFPU8hate
rec8OO4imfVW9ZciY,2025-09-04T17:55:17.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Think about how the process has felt and any changes you've noticed since starting estrogen therapy.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T17:55:17.000Z,recrwxiSNqgCSNTPU,Q178-MID-01,1,How has your estrogen therapy been going so far?,recuDaHwQtswQ0P8t,recm1sVsfEm9YuCyL,recBPu9PYFPU8hate
recwcsI2invBvwTXV,2025-09-04T17:55:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Include any improvements in hot flashes, mood, sleep, energy, or overall wellbeing.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T17:55:23.000Z,recrwxiSNqgCSNTPU,Q178-MID-02,2,What changes have you noticed since starting estrogen therapy? (Select all that apply),recw9Sj4b0TIVMJce,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
reckPjJPTDGl7lfl7,2025-09-04T17:55:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Include both approaches you've already tried and ones you're curious about for optimizing your therapy.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T17:55:29.000Z,recrwxiSNqgCSNTPU,Q178-MID-03,3,What estrogen therapy strategies have you found helpful or would like to try? (Select all that apply),recATPinowXuKHBp6,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recXmbgA9Wq3wYXgt,2025-09-04T17:55:34.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Share the biggest positive impact estrogen therapy has had on your symptoms or overall wellbeing.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T17:55:34.000Z,recqudnHS5yFTBLKK,Q178-END-01,1,What's been the most meaningful change from your estrogen therapy?,recqs2KSWZVLchVHj,rec9FbWNUm7CjzB5A,recBPu9PYFPU8hate
recblPU7VTrSvlG65,2025-09-04T17:55:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Focus on what actually worked for you personally - these insights help understand what approaches are most effective.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T17:55:39.000Z,recqudnHS5yFTBLKK,Q178-END-02,2,Which estrogen therapy strategies worked best for you? (Select all that apply),recATPinowXuKHBp6,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
rec5R5tfvrjFPSVXC,2025-09-04T17:55:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Choose the option that best describes your plans.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:16:20.000Z,recqudnHS5yFTBLKK,Q178-END-03,3,How do you plan to continue with estrogen therapy going forward? (Select all that apply),recyKt1SKurl1gMGT,recvcuuqU3VJz0eC1,recBPu9PYFPU8hate
recBg9NOCKoCK2g2H,2025-09-04T17:55:52.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Think about how the process has felt and any changes you've noticed since starting thyroid therapy.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T17:55:52.000Z,recdoifGDFldnV2mB,Q179-MID-01,1,How has your thyroid therapy been going so far?,recuDaHwQtswQ0P8t,recm1sVsfEm9YuCyL,recBPu9PYFPU8hate
reclwnE7GF8Sc5GN5,2025-09-04T17:55:58.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Include any improvements in energy, metabolism, mood, cognition, or overall health.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T17:55:58.000Z,recdoifGDFldnV2mB,Q179-MID-02,2,What changes have you noticed since starting thyroid therapy? (Select all that apply),rec0uOEkiVNFRUBqm,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recGwnwaHKmqxIo9j,2025-09-04T17:56:04.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Include both approaches you've already tried and ones you're curious about for optimizing your therapy.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T17:56:04.000Z,recdoifGDFldnV2mB,Q179-MID-03,3,What thyroid therapy strategies have you found helpful or would like to try? (Select all that apply),rec0tKqqc16efWrHb,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recpKPo0IfPtPWY1o,2025-09-04T17:56:11.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Share the biggest positive impact thyroid therapy has had on your energy, metabolism, or overall wellbeing.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T17:56:11.000Z,recWXk2jtRVgNGTmp,Q179-END-01,1,What's been the most meaningful change from your thyroid therapy?,recqs2KSWZVLchVHj,rec9FbWNUm7CjzB5A,recBPu9PYFPU8hate
recuEV0Aa1FeZuFIF,2025-09-04T17:56:16.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Focus on what actually worked for you personally - these insights help understand what approaches are most effective.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T17:56:16.000Z,recWXk2jtRVgNGTmp,Q179-END-02,2,Which thyroid therapy strategies worked best for you? (Select all that apply),rec0tKqqc16efWrHb,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recvclQLN5wU6Fi64,2025-09-04T17:56:21.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Choose the option that best describes your plans.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:16:56.000Z,recWXk2jtRVgNGTmp,Q179-END-03,3,How do you plan to continue with thyroid therapy going forward? (Select all that apply),recyKt1SKurl1gMGT,recvcuuqU3VJz0eC1,recBPu9PYFPU8hate
recj76Y71QK1lxZ64,2025-09-04T17:56:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Think about how the process has felt and any changes you've noticed since starting growth hormone therapy.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T17:56:27.000Z,recn9QhovTOdvwmDP,Q180-MID-01,1,How has your growth hormone therapy been going so far?,recuDaHwQtswQ0P8t,recm1sVsfEm9YuCyL,recBPu9PYFPU8hate
recLohKelto3srY58,2025-09-04T17:56:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Include any improvements in muscle, body composition, skin, energy, or overall vitality.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T17:56:33.000Z,recn9QhovTOdvwmDP,Q180-MID-02,2,What changes have you noticed since starting growth hormone therapy? (Select all that apply),rec4Hi71cU9ppLHWI,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recKRcyYF4bTugn49,2025-09-04T17:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Include both approaches you've already tried and ones you're curious about for optimizing your therapy.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T17:56:39.000Z,recn9QhovTOdvwmDP,Q180-MID-03,3,What growth hormone therapy strategies have you found helpful or would like to try? (Select all that apply),rechYJd4a8sIhFPrJ,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recJoK0qMOaWLKCeo,2025-09-04T17:56:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Share the biggest positive impact growth hormone therapy has had on your physique, energy, or overall wellbeing.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T17:56:45.000Z,recujC9nZ4VuukXIG,Q180-END-01,1,What's been the most meaningful change from your growth hormone therapy?,recqs2KSWZVLchVHj,rec9FbWNUm7CjzB5A,recBPu9PYFPU8hate
recKb9HnSEwOliCLt,2025-09-04T17:56:50.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Focus on what actually worked for you personally - these insights help understand what approaches are most effective.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T17:56:50.000Z,recujC9nZ4VuukXIG,Q180-END-02,2,Which growth hormone therapy strategies worked best for you? (Select all that apply),rechYJd4a8sIhFPrJ,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recuFrN2SjOGulMjR,2025-09-04T17:56:57.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Choose the option that best describes your plans.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:17:04.000Z,recujC9nZ4VuukXIG,Q180-END-03,3,How do you plan to continue with growth hormone therapy going forward? (Select all that apply),recyKt1SKurl1gMGT,recvcuuqU3VJz0eC1,recBPu9PYFPU8hate
recKT2g8jVnmreLId,2025-09-04T17:57:04.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Think about how the process has felt and any changes you've noticed since starting peptide therapy.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T17:57:04.000Z,recCWql6EUcRsvTJ6,Q181-MID-01,1,How has your peptide therapy been going so far?,recuDaHwQtswQ0P8t,recm1sVsfEm9YuCyL,recBPu9PYFPU8hate
recH6j1dqfcGk9rFp,2025-09-04T17:57:10.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Include any improvements in recovery, body composition, skin, cognition, or overall health.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T17:57:10.000Z,recCWql6EUcRsvTJ6,Q181-MID-02,2,What changes have you noticed since starting peptide therapy? (Select all that apply),recz8nVkorJzhv2hE,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recLeVERZsySvouyZ,2025-09-04T17:57:18.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Include both approaches you've already tried and ones you're curious about for optimizing your therapy.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T17:57:18.000Z,recCWql6EUcRsvTJ6,Q181-MID-03,3,What peptide therapy strategies have you found helpful or would like to try? (Select all that apply),rec02wBIz6VOiZDfP,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recgOTiIAw9uaNslg,2025-09-04T17:57:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Share the biggest positive impact peptide therapy has had on your recovery, health, or overall wellbeing.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T17:57:25.000Z,rec6xjfZCrjfar7Rp,Q181-END-01,1,What's been the most meaningful change from your peptide therapy?,recqs2KSWZVLchVHj,rec9FbWNUm7CjzB5A,recBPu9PYFPU8hate
rec3P6TFSDHITPmLY,2025-09-04T17:57:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Focus on what actually worked for you personally - these insights help understand what approaches are most effective.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T17:57:31.000Z,rec6xjfZCrjfar7Rp,Q181-END-02,2,Which peptide therapy strategies worked best for you? (Select all that apply),rec02wBIz6VOiZDfP,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
reclGUGHJnpl158ma,2025-09-04T17:57:36.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Choose the option that best describes your plans.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:17:04.000Z,rec6xjfZCrjfar7Rp,Q181-END-03,3,How do you plan to continue with peptide therapy going forward? (Select all that apply),recyKt1SKurl1gMGT,recvcuuqU3VJz0eC1,recBPu9PYFPU8hate
recl3Mc9gaaBBTQAr,2025-09-04T21:53:47.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Rate how stressed or worried you feel right now,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:01:47.000Z,reclWmjxAuJ35aQKj,Q-SLEEP-EVE-001,1,What is your current stress/worry level as you prepare for bed?,recLsFfvIRJl4PKj7,recm1sVsfEm9YuCyL,
rectkd4Plmb4zWbBR,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Select all that apply - these can impact sleep quality,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:01:47.000Z,reclWmjxAuJ35aQKj,Q-SLEEP-EVE-002,2,Which of these evening behaviors did you experience today?,rec2PdF56oHhHZX8J,recwKcnMBUHT535rJ,
recpJiDjNxSD12jl2,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Consider room temperature, darkness, quietness, and comfort","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:01:47.000Z,reclWmjxAuJ35aQKj,Q-SLEEP-EVE-003,3,How prepared is your sleep environment right now?,rec2hP3b6TeN2rrWY,recm1sVsfEm9YuCyL,
recwk4OCJZAXuzHeA,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",This helps us understand your intended bedtime,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:01:47.000Z,reclWmjxAuJ35aQKj,Q-SLEEP-EVE-004,4,What time do you plan to try to fall asleep tonight?,recunOtiT8XyUM2OA,recSdnzUgF7axRMib,
rec4NmLphg0sp2fN7,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Include coffee, tea, energy drinks, or any caffeinated beverages","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:01:47.000Z,reclWmjxAuJ35aQKj,Q-SLEEP-EVE-005,5,What time did you have your last caffeine today?,recunOtiT8XyUM2OA,recSdnzUgF7axRMib,
recAzHKNjmfPphPCL,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Include any substantial meal or large snack,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:01:47.000Z,reclWmjxAuJ35aQKj,Q-SLEEP-EVE-006,6,What time did you finish your last meal today?,recunOtiT8XyUM2OA,recSdnzUgF7axRMib,
recV7fa5ma8gmvW7n,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Rate your overall feeling of refreshedness upon waking,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:01:47.000Z,recVmmIpCRuj6eBaA,Q-SLEEP-MORN-001,1,How refreshed and energized do you feel this morning?,rec8p2Mu8hi9ITxSz,recm1sVsfEm9YuCyL,
rec2kXv4ef4tR8cWU,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Your subjective perception of how well you slept,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:01:47.000Z,recVmmIpCRuj6eBaA,Q-SLEEP-MORN-002,2,How would you rate your overall sleep quality last night?,rec2hP3b6TeN2rrWY,recm1sVsfEm9YuCyL,
recCVwrxYyvI5jHGN,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Rate how easy or difficult it was to initially fall asleep,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:01:47.000Z,recVmmIpCRuj6eBaA,Q-SLEEP-MORN-003,3,How difficult was it to fall asleep last night?,recxo47wtyooJEX3W,recm1sVsfEm9YuCyL,
recklasFAoGMVICud,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Include any wake-ups you remember, even brief ones","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:01:47.000Z,recVmmIpCRuj6eBaA,Q-SLEEP-MORN-004,4,How many times do you remember waking up during the night?,recJ9pCgDlfJt37e9,recaQwFb2kGzWeS0I,
recM34PKSRrsDxHpO,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Consider how clear and sharp your thinking feels,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:01:47.000Z,recyfttRpmO2cj1ZK,Q-COG-001,1,How would you rate your mental clarity right now?,recvDRFnEKZ4GJ6ai,recm1sVsfEm9YuCyL,
reczl0ymE6lfvyX81,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Rate your ability to concentrate on tasks,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:01:47.000Z,recyfttRpmO2cj1ZK,Q-COG-002,2,How confident do you feel about your focus and concentration today?,recSExrbfPb4PbemB,recm1sVsfEm9YuCyL,
rec1JKq0prUCwXeMq,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Select any symptoms you're currently experiencing,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:01:47.000Z,recyfttRpmO2cj1ZK,Q-COG-003,3,Are you experiencing any cognitive symptoms today?,recj029GjrYYmSvbE,recwKcnMBUHT535rJ,
recb8VKJcs3v8nGNC,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Consider your mental stamina and cognitive endurance,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:01:47.000Z,recyfttRpmO2cj1ZK,Q-COG-004,4,How would you rate your current mental energy level?,rec8p2Mu8hi9ITxSz,recm1sVsfEm9YuCyL,
recY6ThNlGMil3D7k,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Times you forgot names, tasks, where you put something, etc.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:01:47.000Z,recyfttRpmO2cj1ZK,Q-COG-005,5,How many memory incidents have you noticed today?,recJ9pCgDlfJt37e9,recaQwFb2kGzWeS0I,
rec03Dag2ANIE68sT,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Rate how stressed you feel right now,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:01:47.000Z,recvZxIqPh3vcj8di,Q-STRESS-001,1,What is your current stress level?,recLsFfvIRJl4PKj7,recm1sVsfEm9YuCyL,
rec8bhR7q4Ysd30qG,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Select any that apply to help identify patterns,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:01:47.000Z,recvZxIqPh3vcj8di,Q-STRESS-002,2,What are the main stress triggers you're experiencing?,recicJSG7PyYIeeY9,recwKcnMBUHT535rJ,
recL8POpuq36uAnCh,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Select any strategies you've used to manage stress,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:01:47.000Z,recvZxIqPh3vcj8di,Q-STRESS-003,3,What coping strategies have you used today?,recOMbP28lLSeK0nI,recwKcnMBUHT535rJ,
recHyTICnH1gnicsU,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Select any physical symptoms you're currently feeling,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:01:47.000Z,recvZxIqPh3vcj8di,Q-STRESS-004,4,Are you experiencing any physical stress symptoms?,reco6cObP9ZmOIfFV,recwKcnMBUHT535rJ,
recc6zBlKdW3YGoeU,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Consider depth, meaningfulness, and satisfaction","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:09:14.000Z,recTgAK681Vt6bYV5,Q-CONNECTION-001,1,How would you rate the quality of your social interactions this week?,rec2hP3b6TeN2rrWY,recm1sVsfEm9YuCyL,
recewkllbmoEqKf3w,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Select all that apply,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:09:17.000Z,recTgAK681Vt6bYV5,Q-CONNECTION-002,2,What types of meaningful connections did you experience this week?,recd9C8MU8nss1pyv,recwKcnMBUHT535rJ,
recsb2GBHSXWJfLsV,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Rate your feelings of disconnection,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:09:17.000Z,recTgAK681Vt6bYV5,Q-CONNECTION-003,3,How intense were any feelings of loneliness or isolation this week?,rect5CF7jaXqwqxFk,recm1sVsfEm9YuCyL,
recom5qNOXyGHFJ62,2025-09-04T21:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Consider how meaningful your activities and contributions felt,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T22:09:17.000Z,recTgAK681Vt6bYV5,Q-CONNECTION-004,4,How would you rate your sense of purpose and meaning this week?,rec2hP3b6TeN2rrWY,recm1sVsfEm9YuCyL,
