record_id,category,created,created_by,description,healthkit_identifier,last_modified,last_modified_by,object,subcategory,tracked_metrics,units_primary
receXYrQxQBpgGV09,recIcBWXi8tXi8GSE,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the amount of vitamin K consumed.,static let dietaryVitaminK: HKQuantityTypeIdentifier,2025-06-07T21:24:37.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Dietary Vitamin K,rec6c6i2FFeMpmwG1,,receOcszgoTQSFjlF
recyPz1QwWLrDhoYQ,recIcBWXi8tXi8GSE,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the amount of folate (folic acid) consumed.,static let dietaryFolate: HKQuantityTypeIdentifier,2025-06-07T21:24:38.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Dietary Folate,rec6c6i2FFeMpmwG1,,receOcszgoTQSFjlF
rec49suabd2j6RAyD,recIcBWXi8tXi8GSE,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the amount of calcium consumed.,static let dietaryCalcium: HKQuantityTypeIdentifier,2025-06-07T21:24:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Dietary Calcium,rec1nx3iOY2xYQdX1,,recZhDpt9Z7TwlPV0
recSquzkiVMlp1xIR,recIcBWXi8tXi8GSE,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the amount of chloride consumed.,static let dietaryChloride: HKQuantityTypeIdentifier,2025-06-07T21:24:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Dietary Chloride,rec1nx3iOY2xYQdX1,,recZhDpt9Z7TwlPV0
recjj3U7xwK2ORLw3,recIcBWXi8tXi8GSE,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the amount of iron consumed.,static let dietaryIron: HKQuantityTypeIdentifier,2025-06-07T21:24:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Dietary Iron,rec1nx3iOY2xYQdX1,,recZhDpt9Z7TwlPV0
rec8Xi4aXcWlMShqd,recIcBWXi8tXi8GSE,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the amount of magnesium consumed.,static let dietaryMagnesium: HKQuantityTypeIdentifier,2025-06-07T21:24:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Dietary Magnesium,rec1nx3iOY2xYQdX1,,recZhDpt9Z7TwlPV0
recx4JTpvivdTmG6Z,recIcBWXi8tXi8GSE,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the amount of phosphorus consumed.,static let dietaryPhosphorus: HKQuantityTypeIdentifier,2025-06-07T21:24:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Dietary Phosphorus,rec1nx3iOY2xYQdX1,,recZhDpt9Z7TwlPV0
recULIKYvq6OF2kHh,recIcBWXi8tXi8GSE,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the amount of potassium consumed.,static let dietaryPotassium: HKQuantityTypeIdentifier,2025-06-07T21:24:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Dietary Potassium,rec1nx3iOY2xYQdX1,,recZhDpt9Z7TwlPV0
recpfmvKp5LEFgUoK,recIcBWXi8tXi8GSE,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the amount of sodium consumed.,static let dietarySodium: HKQuantityTypeIdentifier,2025-06-07T21:24:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Dietary Sodium,rec1nx3iOY2xYQdX1,,recZhDpt9Z7TwlPV0
reclJcdBfdeB581Bm,recIcBWXi8tXi8GSE,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the amount of zinc consumed.,static let dietaryZinc: HKQuantityTypeIdentifier,2025-06-07T21:24:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Dietary Zinc,rec1nx3iOY2xYQdX1,,recZhDpt9Z7TwlPV0
recOXZjW1dnTrOH8C,recIcBWXi8tXi8GSE,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the amount of water consumed.,static let dietaryWater: HKQuantityTypeIdentifier,2025-06-11T18:59:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Dietary Water,recctH8fFHjgrMoqH,recEbOiNyw46llfxE,reci9Job5YUHzeOmp
rectYcLGfVnSe5CgF,recIcBWXi8tXi8GSE,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the amount of caffeine consumed.,static let dietaryCaffeine: HKQuantityTypeIdentifier,2025-09-15T15:43:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Dietary Caffeine,reckWoIkAuvXvP6ZF,reclDxNnJwcuQSYak,recZhDpt9Z7TwlPV0
recfLgxLd7xD2OziG,recIcBWXi8tXi8GSE,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the amount of chromium consumed.,static let dietaryChromium: HKQuantityTypeIdentifier,2025-06-07T21:25:09.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Dietary Chromium,recXrZilq8LlhWaVc,,receOcszgoTQSFjlF
recoITELSvPlKwQAy,recIcBWXi8tXi8GSE,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the amount of copper consumed.,static let dietaryCopper: HKQuantityTypeIdentifier,2025-06-07T21:25:12.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Dietary Copper,recXrZilq8LlhWaVc,,recZhDpt9Z7TwlPV0
recQHcq5prmwIf1NK,recIcBWXi8tXi8GSE,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the amount of iodine consumed.,static let dietaryIodine: HKQuantityTypeIdentifier,2025-06-07T21:25:17.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Dietary Iodine,recXrZilq8LlhWaVc,,receOcszgoTQSFjlF
recaxoaTltNZvdJ85,recIcBWXi8tXi8GSE,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the amount of manganese consumed.,static let dietaryManganese: HKQuantityTypeIdentifier,2025-06-07T21:25:21.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Dietary Manganese,recXrZilq8LlhWaVc,,recZhDpt9Z7TwlPV0
rec6WfO5EMMIfMwvt,recIcBWXi8tXi8GSE,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the amount of molybdenum consumed.,static let dietaryMolybdenum: HKQuantityTypeIdentifier,2025-06-07T21:25:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Dietary Molybdenum,recXrZilq8LlhWaVc,,receOcszgoTQSFjlF
rectCDJ5fwvaDATdO,recIcBWXi8tXi8GSE,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the amount of selenium consumed.,static let dietarySelenium: HKQuantityTypeIdentifier,2025-06-07T21:25:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Dietary Selenium,recXrZilq8LlhWaVc,,receOcszgoTQSFjlF
recZxJtmlwz7guVT6,rec6mkIHygISqBeuW,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the user’s blood alcohol content.,static let bloodAlcoholContent: HKQuantityTypeIdentifier,2025-06-07T21:25:30.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Blood Alcohol Content,recprqSzMItnNOzKi,,recbr6G7O5LsA88v5
recbAuBEIQoHhYOtw,rec6mkIHygISqBeuW,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the number of standard alcoholic drinks consumed.,static let numberOfAlcoholicBeverages: HKQuantityTypeIdentifier,2025-06-11T22:08:35.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Number of Alcoholic Beverages,recprqSzMItnNOzKi,recqjvztOuYRXj3Sm,recD7Y2Ckq2dsPbRk
recWOXMx1whnEfof3,recxauH0gbjxgNnPw,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the steadiness of the user’s gait.,static let appleWalkingSteadiness: HKQuantityTypeIdentifier,2025-06-07T19:57:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Apple Walking Steadiness,recotmRHZBndr5LX6,,
rec2Y0VhDHIE1iuNL,recxauH0gbjxgNnPw,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A category sample type that records low steadiness events.,static let appleWalkingSteadinessEvent: HKCategoryTypeIdentifier,2025-06-07T21:19:36.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Apple Walking Steadiness Event,recotmRHZBndr5LX6,,
rec1KE3bYFzbvkEyu,recxauH0gbjxgNnPw,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that stores distance walked during a six-minute test.,static let sixMinuteWalkTestDistance: HKQuantityTypeIdentifier,2025-06-07T20:54:54.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Six Minute Walk Test Distance,recXIAUg9oGMOqSB7,,
recHoNp5i84YfI2up,recxauH0gbjxgNnPw,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures average walking speed.,static let walkingSpeed: HKQuantityTypeIdentifier,2025-06-07T21:30:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Walking Speed,recotmRHZBndr5LX6,,rec1IKRIzwCHAh8qU
recDaOUpfgCrjtH1F,recxauH0gbjxgNnPw,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the average length of steps.,static let walkingStepLength: HKQuantityTypeIdentifier,2025-06-07T21:30:36.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Walking Step Length,recotmRHZBndr5LX6,,rec2grR1Wr3CMeAP6
recQtL4b3zzVK9xFd,recxauH0gbjxgNnPw,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures step asymmetry while walking.,static let walkingAsymmetryPercentage: HKQuantityTypeIdentifier,2025-06-07T21:30:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Walking Asymmetry %,recotmRHZBndr5LX6,,recbr6G7O5LsA88v5
recVpqr3WA3SUyvSx,recxauH0gbjxgNnPw,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures time both feet are on the ground.,static let walkingDoubleSupportPercentage: HKQuantityTypeIdentifier,2025-06-07T21:30:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Walking Double Support %,recotmRHZBndr5LX6,,recbr6G7O5LsA88v5
recbeIUM7a1UfgOnr,recxauH0gbjxgNnPw,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type measuring speed while ascending stairs.,static let stairAscentSpeed: HKQuantityTypeIdentifier,2025-06-07T21:30:53.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Stair Ascent Speed,recGlTBZZWeJnEqwz,,rec1IKRIzwCHAh8qU
recm7QOKEOyf6HyaE,recxauH0gbjxgNnPw,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type measuring speed while descending stairs.,static let stairDescentSpeed: HKQuantityTypeIdentifier,2025-06-07T21:30:55.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Stair Descent Speed,recGlTBZZWeJnEqwz,,rec1IKRIzwCHAh8qU
recENGSIELBcT7xlB,recHt9i0CAX8di9vp,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the user’s blood glucose level.,static let bloodGlucose: HKQuantityTypeIdentifier,2025-06-07T21:31:07.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Blood Glucose,rec9d5RJB2ACoroKl,,recrkb0dBVGZw4R9A
recKHQHOad09GLH8e,recHt9i0CAX8di9vp,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures electrodermal activity.,static let electrodermalActivity: HKQuantityTypeIdentifier,2025-06-07T21:31:13.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Electrodermal Activity,recdjcXXAwoEjt0nB,,rec4vXcCYRhwP0AVc
recCo8leepaR8EsU8,recHt9i0CAX8di9vp,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the forced exhaled volume in 1 second.,static let forcedExpiratoryVolume1: HKQuantityTypeIdentifier,2025-06-07T21:31:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Forced Expiratory Volume (1 sec),recfbISfEQqwe96nM,,recUmMlMzvNxStxMs
reclxn5wWg1PDXcBB,recHt9i0CAX8di9vp,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the maximum air exhaled after a deep breath.,static let forcedVitalCapacity: HKQuantityTypeIdentifier,2025-06-07T21:31:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Forced Vital Capacity,recfbISfEQqwe96nM,,recUmMlMzvNxStxMs
recNexgx043adCNZR,recHt9i0CAX8di9vp,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures number of inhaler puffs.,static let inhalerUsage: HKQuantityTypeIdentifier,2025-06-07T21:19:36.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Inhaler Usage,recmmlhqaC0SVEUwI,,
recshru3aJDndNez0,recHt9i0CAX8di9vp,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample that measures amount of insulin delivered.,static let insulinDelivery: HKQuantityTypeIdentifier,2025-06-07T21:19:36.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Insulin Delivery,recTt0LRqpytjd77C,,
recpyQ6eSVwxEVhb2,recHt9i0CAX8di9vp,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures how many times the user fell.,static let numberOfTimesFallen: HKQuantityTypeIdentifier,2025-06-07T20:56:19.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Number of Times Fallen,recpejdVaJsLLQjU4,,recvGPBD5JfrVZoZv
recTI8Mw5tnQYY8PB,recHt9i0CAX8di9vp,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures the max air flow during a forceful exhalation.,static let peakExpiratoryFlowRate: HKQuantityTypeIdentifier,2025-06-07T21:19:36.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Peak Expiratory Flow Rate,recfbISfEQqwe96nM,,
recRCS0IIJWhqHexu,recHt9i0CAX8di9vp,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",A quantity sample type that measures peripheral blood flow.,static let peripheralPerfusionIndex: HKQuantityTypeIdentifier,2025-06-07T21:31:43.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Peripheral Perfusion Index,recPY4cmWAz0rBt7e,,recbr6G7O5LsA88v5
receE2VcVuVDnUEZP,recIcBWXi8tXi8GSE,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Correlation types combining multiple nutritional samples into a single food object.,static let food: HKCorrelationTypeIdentifier,2025-09-15T15:42:50.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Food,recHH9GocefZ9kdJT,,
recX6qxlOKJ5nKI2u,recEc6BFlPJvN11HR,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Records a mindful session (e.g., meditation)",static let mindfulSession: HKCategoryTypeIdentifier,2025-06-11T21:40:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Mindful Session,recN3KFZklQZ8K7QU,recWB10Y3P4QgrkAQ,
recKR9kGMPDwBz7fa,recS3x4hqxdgtJfe4,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Records sleep duration, quality, phases",static let sleepAnalysis: HKCategoryTypeIdentifier,2025-06-11T19:00:16.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Sleep Analysis,recfXsZbEvBUsCoa3,"recY75tn39AEXKwbl, recFreByeShGraal0, rec0nsL37Ihw1mkM0",
recKgdbzVNAzw4LFn,recS3x4hqxdgtJfe4,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Wrist temperature recorded during sleep,static let appleSleepingWristTemperature: HKQuantityTypeIdentifier,2025-06-07T21:19:36.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Sleeping Wrist Temperature,recpkTWdPhuy0Ginn,,
reccIUmGIFwoj1rtI,recx8JIYuh9zsIhtS,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Records toothbrushing occurrences,static let toothbrushingEvent: HKCategoryTypeIdentifier,2025-06-07T21:19:36.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Toothbrushing Event,rec3gtWcByO5swCog,,
rec2iTDW58dBtagzy,recx8JIYuh9zsIhtS,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Records handwashing occurrences,static let handwashingEvent: HKCategoryTypeIdentifier,2025-06-07T21:19:36.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Handwashing Event,rec3gtWcByO5swCog,,
recO0eVDT8LxpG8Fi,recxkMv6lzJmgG1Ia,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Identifies workout samples,let HKWorkoutTypeIdentifier: String,2025-09-15T15:47:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Workout Type,reckTalkWql58AsFo,"recV6TvniDSNrmCPt, reclY9BPepnZQSiDm, rec1MrcLLaRhmGBR2, recl2iT9ZsTmqtIV6, recx84UE6rhr6jUuq, rec6ECEJg5nhl0x6y, rec5CjdtdR3SqBAcU, rec5WLPHYGoaKUCjp",
recMcUzoSX1QHrzph,recxkMv6lzJmgG1Ia,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Defines the route taken during a workout,let HKWorkoutRouteTypeIdentifier: String,2025-06-07T19:57:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Workout Route Type,reckTalkWql58AsFo,,
recx9WlZnE1ihPX68,recSYhkTejOWyZ1oX,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Categories for clinical records (e.g., lab data)",struct HKClinicalTypeIdentifier,2025-06-07T19:57:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Clinical Type Identifiers,rectzoQMX9h0mYQox,,
recVHAc97MoANRPLx,recBNwZQki8Fkmw5H,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Measures exposure to ultraviolet radiation,static let uvExposure: HKQuantityTypeIdentifier,2025-06-07T19:57:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",UV Exposure,recYYWziGeAwUCT4S,,
recNyyxPzqInmuIRw,recDMIetB5RQNutWQ,2025-06-07T19:45:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Records the user's depth underwater,static let underwaterDepth: HKQuantityTypeIdentifier,2025-06-07T21:19:36.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Underwater Depth,recC5egdDyzXAE87v,,
