record_id,cited_intake_markers_and_metrics,confidence_level_from_source_type,contraindications,created,created_by,effect_strength,effect_strength_note,id,intake_markers_raw,intake_metrics_raw,last_modified,last_modified_by,link,name_title,pmids,recommendation,recommendations_v2,ref_check,screening_compliance,source,source_type,summary,therapeutics_matrix
recJniegrW816o3gQ,"Polymorphonuclear Phagocytic Capacity, Natural Killer Cell Activity, Immune Function, Cellular Immunity",High,,2025-07-27T10:59:01.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,Large effect size for phagocytic capacity (SMD 1.37) and moderate effect for NK cell activity (SMD 0.55) in controlled studies of healthy adults,LI269,,,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.sciencedirect.com/science/article/pii/S0271531718307978,Short-term probiotic supplementation enhances cellular immune function in healthy elderly: systematic review and meta-analysis of controlled studies,PMID: 30670148,recISyk9tLHy8M5nn,,,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 17 prospective controlled studies involving 733 healthy adults (primarily aged 65+ years, with relevance to middle-aged adults 45-65) found probiotic supplementation significantly enhanced cellular immune function. Probiotics increased polymorphonuclear phagocytic capacity (SMD 1.37, 95% CI 0.86-1.88, P<0.001) and natural killer cell tumoricidal activity (SMD 0.55, 95% CI 0.37-0.73, P<0.001) relative to controls. Supplementation duration ranged 3-12 weeks with doses typically 10^8-10^10 CFU daily.",reckkSx4q3QCfv0IF
recWupLTL0rvNFpr7,"Sleep Quality Index, ApoB, Fasting Glucose, Fasting Insulin",High,,2025-07-27T11:01:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,1.24-point improvement in PSQI scores represents clinically meaningful sleep quality enhancement across diverse adult populations,LI270,"receYj9nbAEGPBxFl, recf4HtvFUqMhyhdh, recierVNozpgZdLZH","recxJqmq5ipZMLJsj, recXiq3Os05QJJki4",2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pubmed.ncbi.nlm.nih.gov/33417003/,Effect of melatonin supplementation on sleep quality: a systematic review and meta-analysis of randomized controlled trials,PMID: 33417003,recMuFqL0V3Vyboh5,,,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 23 randomized controlled trials involving 1517 adult participants found melatonin supplementation significantly improved sleep quality as assessed by Pittsburgh Sleep Quality Index (PSQI) with weighted mean difference of -1.24 (95% CI: -1.77, -0.71, p<0.001). Benefits were observed in adults with respiratory diseases, metabolic disorders, and primary sleep disorders but not in those with mental disorders or neurodegenerative diseases.",recoWZDGXdcZFUjCn
recQjt0RqlVLhQp6A,"Sleep Onset Latency, Total Sleep Time, Sleep Quality, Fasting Glucose",High,,2025-07-27T11:01:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,Modest but consistent improvements in sleep onset and duration with dose-response relationship favoring higher doses and longer treatment,LI271,recf4HtvFUqMhyhdh,"recxJqmq5ipZMLJsj, recXiq3Os05QJJki4",2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC3656905/,Meta-Analysis: Melatonin for the Treatment of Primary Sleep Disorders,PMID: 23691142,recMuFqL0V3Vyboh5,,,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 19 studies involving 1683 adult and pediatric subjects found melatonin demonstrated significant efficacy in reducing sleep latency by 7.06 minutes (95% CI: 4.37-9.75, p<0.001) and increasing total sleep time by 8.25 minutes (95% CI: 1.74-14.75, p=0.013). Trials with longer duration and higher doses of melatonin showed greater effects on decreasing sleep latency and increasing total sleep time.",recoWZDGXdcZFUjCn
rec2wgpap3Uph2ZDK,"Inflammatory Cytokines, IL-6, TNF-alpha, ApoB, Fasting Insulin",High,,2025-07-27T11:02:03.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,Large effect sizes for multiple inflammatory markers with consistent anti-inflammatory effects across diverse adult populations,LI272,"receYj9nbAEGPBxFl, recierVNozpgZdLZH","recELBnyZAf0mIQH6, recSy02sgRnjfOkHE",2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC7979486/,Anti-inflammatory effects of melatonin: A systematic review and meta-analysis of clinical trials,PMID: 33581247,recMuFqL0V3Vyboh5,,,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 31 clinical trials involving 1517 participants found melatonin had significant anti-inflammatory effects on interleukin-1 (SMD -1.64; 95% CI -2.86, -0.43; p=0.008), IL-6 (-3.84; -5.23, -2.46; p<0.001), IL-8 (-21.06; -27.27, -14.85; p<0.001), and tumor necrosis factor (-1.54; -2.49, -0.58; p=0.002), but not on C-reactive protein. Results suggest melatonin may be useful for prevention and adjuvant treatment of inflammatory disorders in adults.",recoWZDGXdcZFUjCn
recaLzLEsjEetQT5g,"Circadian Rhythm Markers, Sleep Quality, ApoB, Total Sleep",High,,2025-07-27T11:02:13.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,Highly effective for jet lag prevention with NNT=2; greater benefit for eastward flights and longer time zone shifts,LI273,receYj9nbAEGPBxFl,recxJqmq5ipZMLJsj,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC8958662/,Melatonin for the prevention and treatment of jet lag,PMID: 12076414,recMuFqL0V3Vyboh5,,,,PubMed,recd0d1tmtDQUEhTY,"Systematic review and meta-analysis of 10 randomized controlled trials found melatonin remarkably effective in preventing or reducing jet lag when taken close to target bedtime (10pm-midnight) at destination. Eight of nine trials showed decreased jet lag from flights crossing 5+ time zones, with daily doses between 0.5-5mg similarly effective. Eastward travel benefits more than westward travel, with number needed to treat of 2.",recoWZDGXdcZFUjCn
recNL9LuPn7qj08wG,"Bone Mineral Density, Calcium (Serum), Calcium (Ionized), Fracture Risk",High,,2025-07-27T14:06:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",mild,"0.7-1.8% increases in bone mineral density at multiple sites, but clinically insignificant for fracture prevention",LI274,"rec7lljffINZr7vSi, recVZYWGkdqlDhEL9",,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.bmj.com/content/351/bmj.h4183,Calcium intake and bone mineral density: systematic review and meta-analysis,PMID: 26420598,recF3yrCOuu1R5WWn,,,,The BMJ,rec4qqncSQrMbfAph,"Systematic review and meta-analysis of 59 randomized controlled trials (n=13,790 participants, aged >50 years) found that calcium supplements increased bone mineral density by 0.7-1.8% at five skeletal sites over 1-2 years compared to placebo, but with small non-progressive increases unlikely to lead to clinically significant fracture reduction. Dietary calcium intake showed no association with fracture risk.",rechvSExLMD5YORhF
recSM3DZQDNGKvl4s,"Cardiovascular Disease Events, Coronary Heart Disease, Systolic Blood Pressure, Diastolic Blood Pressure",High,,2025-07-27T14:06:50.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,"15% increased cardiovascular disease risk in postmenopausal women, concerning safety signal",LI275,,"recELBnyZAf0mIQH6, recSy02sgRnjfOkHE",2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.mdpi.com/2072-6643/13/2/368,Calcium Supplements and Risk of Cardiovascular Disease: A Meta-Analysis of Clinical Trials,PMID: 33530332,recF3yrCOuu1R5WWn,,,,MDPI,recRIfCU2PF5bhkmW,"Meta-analysis of 13 double-blind, placebo-controlled RCTs (n=28,935 intervention, 14,243 control, mean age 64 years) found calcium supplementation significantly increased cardiovascular disease risk by 15% (RR=1.15; 95% CI: 1.02-1.30) and coronary heart disease by 15% (RR=1.15; 95% CI: 1.01-1.32) in healthy postmenopausal women compared to placebo over 3.6 years median follow-up.",rechvSExLMD5YORhF
recC4qu2BH3nRj3Sv,"Systolic Blood Pressure, Diastolic Blood Pressure, Calcium (Serum)",High,,2025-07-27T14:07:02.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",mild,"Small but statistically significant blood pressure reductions, greater benefit in calcium-deficient individuals",LI276,rec7lljffINZr7vSi,"recELBnyZAf0mIQH6, recSy02sgRnjfOkHE",2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.nature.com/articles/1002038,Blood pressure response to calcium supplementation: a meta-analysis of randomized controlled trials,PMID: 16673011,recF3yrCOuu1R5WWn,,,,Springer Nature,recRIfCU2PF5bhkmW,"Meta-analysis of 40 randomized controlled trials (n=2,492 non-pregnant adults, median follow-up 9.5 weeks) found calcium supplementation (mean dose 1,200 mg daily) reduced systolic blood pressure by 1.86 mmHg (95% CI: -2.91 to -0.81) and diastolic blood pressure by 0.99 mmHg (95% CI: -1.61 to -0.37). Effects were larger in people with low calcium intake (≤800 mg daily).",rechvSExLMD5YORhF
rec2Jy46MxJci7Ixw,"Fracture Incidence, Bone Mineral Density, Hip Fracture, Vertebral Fracture",High,,2025-07-27T14:07:13.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",mild,No significant fracture prevention benefit in community-dwelling adults despite theoretical bone density improvements,LI277,,,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://jamanetwork.com/journals/jama/fullarticle/2667071,Association Between Calcium or Vitamin D Supplementation and Fracture Incidence in Community-Dwelling Older Adults: A Systematic Review and Meta-analysis,PMID: 29279934,recF3yrCOuu1R5WWn,,,,JAMA,rec4qqncSQrMbfAph,"Systematic review and meta-analysis of 25 randomized clinical trials (n=50,000+ community-dwelling adults aged ≥50 years) found calcium supplementation, with or without vitamin D, was not significantly associated with lower incidence of hip, nonvertebral, vertebral, or total fractures. Results were consistent regardless of calcium dose, sex, fracture history, or baseline calcium intake over 2-7 years follow-up.",rechvSExLMD5YORhF
reclDPDNkNK7zcSmQ,"C-reactive Protein, High-sensitivity CRP, CD4+ T-cells, Immune Function, Inflammatory Markers",High,,2025-07-28T15:12:38.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,32.4 mg/L reduction in CRP and enhanced CD4+ T-cell immune function across 35 randomized trials,LI278,recPiW3K4dhWi31Xh,recXiq3Os05QJJki4,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pubmed.ncbi.nlm.nih.gov/33356467/,Zinc supplementation and immune factors in adults: a systematic review and meta-analysis of randomized clinical trials,PMID: 33356467,reca1EA58OLPRmVpr,,,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 35 randomized controlled trials involving 1,995 adults found zinc supplementation significantly reduced inflammatory markers including C-reactive protein by 32.4 mg/L (95% CI: -44.45 to -19.62, p<0.001) and high-sensitivity CRP by 0.95 mg/L (95% CI: -1.01 to -0.89, p<0.001). Zinc supplementation also increased CD4+ T-cells by 1.79 (95% CI: 0.57 to 3, p=0.004), supporting enhanced immune function and reduced systemic inflammation in adults.",recMtYN056UTY5QKJ
reccedv3yoEzB5ahQ,"Serum Testosterone, Total Testosterone, Hormonal Health, Zinc Status, Male Health",Moderate,,2025-07-28T15:12:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,93% increase in testosterone levels in elderly men with zinc deficiency; positive correlation between zinc status and testosterone,LI279,recX6IiQRem8pQ14z,rec8o1wlo0olBMl8A,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pubmed.ncbi.nlm.nih.gov/36577241/,Correlation between serum zinc and testosterone: A systematic review,PMID: 36577241,reca1EA58OLPRmVpr,,,,PubMed,recODsYatCgd7j2Vr,"Systematic review of 38 studies (8 clinical and 30 animal studies) found zinc deficiency consistently reduces testosterone levels while zinc supplementation improves testosterone levels in adults. In elderly men with marginal zinc deficiency, 6 months of zinc supplementation increased serum testosterone from 8.3±6.3 to 16.0±4.4 nmol/L (p=0.02), representing a 93% increase. The effect was most pronounced in zinc-deficient individuals, with serum zinc positively correlated with total testosterone levels.",recMtYN056UTY5QKJ
recBdEpSpUG4N7VG7,"DNA Integrity, DNA Strand Breaks, Oxidative Stress, Cellular Function, DNA Repair",High,,2025-07-28T15:13:04.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,47% reduction in DNA strand breaks with modest 4mg increase in zinc intake; enhanced DNA repair proteins,LI280,receYj9nbAEGPBxFl,recxJqmq5ipZMLJsj,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC5267297/,A moderate increase in dietary zinc reduces DNA strand breaks in leukocytes and alters plasma proteins without changing plasma zinc concentrations,PMID: 28003206,reca1EA58OLPRmVpr,,,,PubMed,recd0d1tmtDQUEhTY,"Controlled feeding study of 18 healthy men (mean age 30 years) found that increasing dietary zinc from 6mg to 10mg daily significantly reduced DNA strand breaks in leukocytes by 47% (from 23.0±6.3% to 12.2±3.7%, p<0.001). The study demonstrated that zinc supplementation enhanced proteins involved in DNA repair, antioxidant function, and immune responses while reducing pro-inflammatory protein markers, supporting zinc's role in cellular protection and DNA synthesis.",recMtYN056UTY5QKJ
recQM8JCLmb2Dv29H,"C-reactive Protein, TNF-α, Malondialdehyde, Total Antioxidant Capacity, Oxidative Stress, Inflammatory Markers",High,,2025-07-28T15:13:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,Significant reductions in CRP and TNF-α with increased antioxidant capacity across 21 randomized trials,LI281,"recPiW3K4dhWi31Xh, recsIZzvXU1VCDEpy",recXiq3Os05QJJki4,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.sciencedirect.com/science/article/abs/pii/S1043466620304129,Effects of zinc supplementation on inflammatory biomarkers and oxidative stress in adults: A systematic review and meta-analysis of randomized controlled trials,PMID: 34560424,reca1EA58OLPRmVpr,,,,Science Direct,recRIfCU2PF5bhkmW,"Meta-analysis of 21 randomized controlled trials involving 1,321 adults found zinc supplementation significantly reduced inflammatory markers including C-reactive protein (ES=-0.92 mg/L, 95% CI: -1.36 to -0.48, p<0.001) and tumor necrosis factor-α levels. Zinc supplementation also decreased malondialdehyde (oxidative stress marker) while increasing total antioxidant capacity, demonstrating zinc's dual anti-inflammatory and antioxidant benefits in supporting cellular health and reducing systemic inflammation.",recMtYN056UTY5QKJ
rec1j4kGtt8DMLYFO,"MDA, IL-8, TNF-α, IL-6, hsCRP, Homocysteine, Glutathione",High,,2025-07-28T15:17:40.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,44% reduction in MDA oxidative stress marker with consistent anti-inflammatory effects across diverse adult populations,LI282,recPiW3K4dhWi31Xh,,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pubmed.ncbi.nlm.nih.gov/32726657/,The effects of N-acetylcysteine on inflammatory and oxidative stress biomarkers: A systematic review and meta-analysis of controlled clinical trials,PMID: 32726657,recf2LUJMPK0syGHZ,,,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 28 randomized controlled trials (n=2,265 participants, mean age range 35-65 years) found NAC supplementation significantly decreased oxidative stress markers including MDA levels (SMD = -1.44 μmol/L; 95% CI: -2.05, -0.84) and inflammatory markers IL-8 (WMD = -2.56 pg/ml; 95% CI: -3.89, -1.23) and homocysteine levels. NAC enhanced antioxidant capacity primarily through glutathione restoration pathways.",recRu57EJ7T4zhB2h
rec2XXB7INamQ3S4Z,"ALT, AST, ALP, Liver Steatosis Grade, Spleen Size",High,,2025-07-28T15:17:59.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,Significant ALT reduction in NAFLD patients with hepatoprotective effects demonstrated through improved liver enzymes and organ measurements,LI283,"recfQt6B5C5wmZDqn, recHHlPLn8pdw89yH, recsIZzvXU1VCDEpy",,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC3270338/,N-Acetylcysteine Improves Liver Function in Patients with Non-Alcoholic Fatty Liver Disease,PMID: 22267939,recf2LUJMPK0syGHZ,,,,PubMed,recFfb6t4bEMGdz5J,"Randomized controlled trial of 30 adults with NAFLD (mean age 43 years) found NAC 600mg daily for 3 months significantly decreased serum ALT levels (p<0.05) compared to vitamin C control, independent of steatosis grade. NAC also significantly reduced spleen span, indicating improved hepatic hemodynamics. Treatment was well-tolerated with no adverse effects reported.",recRu57EJ7T4zhB2h
recFarchexVbsWqcV,"COPD Exacerbation Rate, FEV1, Respiratory Symptoms, Lung Function",High,,2025-07-28T15:18:09.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,25% reduction in COPD exacerbation risk with consistent respiratory protective effects across multiple adult populations,LI284,,,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://err.ersjournals.com/content/24/137/451,Influence of N-acetylcysteine on chronic bronchitis or COPD exacerbations: a meta-analysis,PMID: 26405318,recf2LUJMPK0syGHZ,,,,Science Direct,recPTVJvlU8ZpgeS3,"Meta-analysis of 13 studies (n=4,155 adults, mean age 50-70 years) found NAC significantly reduced COPD exacerbation frequency (relative risk 0.75, 95% CI 0.66-0.84, p<0.01). Low-dose NAC (600mg daily) provided significant protection against exacerbations (RR 0.76, 95% CI 0.65-0.89), while high-quality studies confirmed respiratory benefits in adults with established COPD diagnosis.",recRu57EJ7T4zhB2h
recMxvJCgtrra5ier,"Albumin, Total Bilirubin, ALT, AST, ALP, Liver Function Tests",High,,2025-07-28T15:18:21.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,Significant improvements in key liver function biomarkers (albumin synthesis and bilirubin clearance) demonstrating hepatoprotective effects,LI285,"recfQt6B5C5wmZDqn, recHHlPLn8pdw89yH, recsIZzvXU1VCDEpy, recp5z4Yutaf7CDEX",,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.sciencedirect.com/science/article/abs/pii/S2213434423000154,The efficacy of N-acetylcysteine in improving liver function: A systematic review and meta-analysis of controlled clinical trials,PMID: 37068508,recf2LUJMPK0syGHZ,,,,Science Direct,recd0d1tmtDQUEhTY,"Systematic review and meta-analysis of 8 randomized controlled trials (n=450 adults, age range 35-70 years) found NAC supplementation significantly increased serum albumin levels (SMD = 1.05 pg/ml; 95% CI: 0.41-1.69, p<0.001) and decreased total bilirubin concentrations (SMD = -0.34 pg/ml; 95% CI: -0.53 to -0.14, p<0.001), indicating improved hepatic synthetic function and detoxification capacity.",recRu57EJ7T4zhB2h
recMD0Aty33OBhyak,"Fasting Glucose, HbA1c, 2-hour Postprandial Glucose, Type 2 Diabetes",High,,2025-07-28T15:46:01.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,"14.8 mg/dL reduction in fasting glucose, 0.63% reduction in HbA1c, with dose-dependent glucose-lowering effects in adults with elevated baseline levels",LI286,"recf4HtvFUqMhyhdh, recC0mB1LyNGjDyld",,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.frontiersin.org/journals/pharmacology/articles/10.3389/fphar.2022.1015045/full,Glucose-lowering effect of berberine on type 2 diabetes: A systematic review and meta-analysis,PMID: 36467075,recvkAS7HacVMiozb,,,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 37 randomized controlled trials with 3,048 adults (primarily middle-aged 45-65 years) found berberine significantly reduced fasting glucose by 14.8 mg/dL (WMD = -0.82 mmol/L, 95% CI -0.95 to -0.70), HbA1c by 0.63% (95% CI -0.72 to -0.53), and 2-hour postprandial glucose by 20.9 mg/dL (WMD = -1.16 mmol/L, 95% CI -1.36 to -0.96) compared to controls. Effects were dose-dependent and greater in patients with higher baseline glucose levels.",rec7MU52EslZT1jUt
recjSzlhtOL89izWO,"Triglycerides, Total Cholesterol, LDL Cholesterol, Fasting Insulin, HOMA-IR, Systolic Blood Pressure",High,,2025-07-28T15:46:14.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,"Significant reductions in multiple cardiovascular risk factors including 23.7 mg/dL triglyceride reduction, 20.6 mg/dL total cholesterol reduction, and 5.5 mmHg systolic BP reduction in adults",LI287,"recDBJLAkc5CAfBm3, recierVNozpgZdLZH, recAdUWMgWMZS3qKI",recELBnyZAf0mIQH6,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.frontiersin.org/journals/nutrition/articles/10.3389/fnut.2022.1013055/full,The effects of berberine supplementation on cardiovascular risk factors in adults: A systematic review and dose-response meta-analysis,PMID: 36313096,recvkAS7HacVMiozb,,,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of randomized controlled trials in adults found berberine significantly reduced triglycerides by 23.7 mg/dL (95% CI -30.16 to -17.25), total cholesterol by 20.6 mg/dL (95% CI -23.65 to -17.63), LDL cholesterol by 9.6 mg/dL (95% CI -13.87 to -5.39), and systolic blood pressure by 5.5 mmHg (95% CI -8.17 to -2.76). Insulin levels decreased by 3.3 mg/dL and HOMA-IR decreased by 1.04 units, indicating improved insulin sensitivity.",rec7MU52EslZT1jUt
rec25h3FHNaUByXvS,"ALT, AST, Triglycerides, Total Cholesterol, LDL Cholesterol, HOMA-IR, Liver Function, NAFLD",High,,2025-07-28T15:46:24.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,"Significant improvements in liver function markers, lipid metabolism, and insulin resistance in NAFLD patients, with clinical benefits for metabolic syndrome and hepatic steatosis",LI288,"recDBJLAkc5CAfBm3, recAdUWMgWMZS3qKI",,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-024-05011-2,The clinical efficacy and safety of berberine in the treatment of non-alcoholic fatty liver disease: a meta-analysis and systematic review,PMID: 38429794,recvkAS7HacVMiozb,,,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of randomized controlled trials involving NAFLD patients found berberine significantly improved liver function markers including reduced ALT and AST levels, decreased triglycerides, total cholesterol, and LDL cholesterol, and improved insulin resistance (HOMA-IR reduction). The analysis demonstrated berberine's efficacy in improving liver enzymes, lipid profiles, and insulin sensitivity in adults with non-alcoholic fatty liver disease, with good safety profile.",rec7MU52EslZT1jUt
rec70UQYyfpxpDmNQ,"HbA1c, Fasting Glucose, Fasting Insulin, HOMA-IR, Triglycerides, Total Cholesterol, Type 2 Diabetes, Metabolic Syndrome",High,,2025-07-28T15:46:38.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,"Comprehensive metabolic improvements with 0.73% HbA1c reduction, 15.5 mg/dL fasting glucose reduction, and significant improvements in insulin resistance, lipid profile, and inflammation markers",LI289,"recC0mB1LyNGjDyld, recf4HtvFUqMhyhdh, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, recDBJLAkc5CAfBm3",,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pubmed.ncbi.nlm.nih.gov/34956436/,The Effect of Berberine on Metabolic Profiles in Type 2 Diabetic Patients: A Systematic Review and Meta-Analysis of Randomized Controlled Trials,PMID: 34956436,recvkAS7HacVMiozb,,,,PubMed,recd0d1tmtDQUEhTY,"Systematic review and meta-analysis of 46 randomized controlled trials in adults with type 2 diabetes found berberine significantly reduced HbA1c (MD = -0.73%, 95% CI -0.97 to -0.51), fasting glucose (MD = -0.86 mmol/L, 95% CI -1.10 to -0.62), fasting insulin (MD = -2.05 mU/L, 95% CI -2.62 to -1.48), HOMA-IR (MD = -0.71, 95% CI -1.03 to -0.39), triglycerides (MD = -0.5 mmol/L), and total cholesterol (MD = -0.64 mmol/L). The analysis confirmed strong evidence supporting berberine's clinical efficacy and safety as adjunctive therapy for diabetes and metabolic syndrome.",rec7MU52EslZT1jUt
